"BUR24" "BUR6" "BURU" "FB24" "FB6" "FBU" "OVD24" "OVD6" "OVDU" "PO24" "PO6" "POU" "SR24" "SR6" "SRU" "ST24" "ST6" "STU" "WF"
"FBgn0028646" 46.6301754589949 44.7544842109302 52.0364395456989 207.17403881979 349.356903380579 413.736426261537 62.1364966841331 60.6789470077543 66.5284624685642 72.9448821784137 88.0215679258874 84.1707623961668 94.1731906759995 121.649567808474 111.903419006897 90.7682830297006 103.151167982031 96.9360169976186 73.3422599655983
"FBgn0028648" 12.3596754025492 15.6070059958669 12.6743558325992 9.3676829275812 14.3434335586752 15.6501408609649 12.4651311424748 14.2134440449485 12.5458073931662 8.21699159386609 9.833913730269 8.42736234563221 10.6243855292244 12.8113299143625 11.0345489198111 9.66584682543091 9.4319484211469 8.44339741014051 18.6943401822408
"FBgn0025549" 8.00288274053407 6.14169861577855 7.69647261696125 10.7559914324232 6.79950320478592 5.06622623404596 12.9374700559837 8.49636881805031 10.1436758012413 22.4171375113857 11.6559853417753 16.4408633475132 12.6724776536777 9.71118548561621 11.0540023550328 12.816467260439 9.45476495228351 8.41757267049348 15.382249048178
"FBgn0032478" 2.44192475995761 1.10062727313973 1.6252599461133 0 0.274557202735834 0.540584193662404 1.19236211904986 0.869688104138919 2.07920710212802 3.84147665102687 3.9711858188562 2.00467708080648 2.38516307077292 1.69248778721423 1.6623397717254 4.92772514040346 4.83829429850495 4.10886058687934 0.0697824382462337
"FBgn0032479" 44.3332364381665 23.5988324346571 53.6694799808105 15.0814656722161 27.8331806088822 28.5539994917117 35.7241015823764 22.5420377851972 39.6780661727946 49.1715381438316 37.9899513554535 49.8824262734405 26.842333964937 21.5876642779864 26.0488262131083 48.1626914307508 50.7805480046976 56.6836548666599 82.1596152614913
"FBgn0032477" 6.24561299943142 5.86368305198385 7.30554299241943 5.3410299840331 15.5645847296918 8.45022629309129 10.1256682891573 8.97195454464852 9.83880544618836 42.7714071910886 44.7971329773137 37.7411606149222 10.0135876398205 16.6309094259578 10.6576623858974 28.2364540395172 43.9398591654148 29.5383626666878 4.21758683159707
"FBgn0032474" 46.8685050686141 47.9404372816187 43.0094167429697 15.3733268166199 9.99576955293452 13.6523560898737 34.1769755466359 39.0229226291977 35.4319919184805 24.8865444433262 27.4805187673106 24.0676538224522 32.6607823829863 33.5109180896098 32.7671590080508 23.922940771886 26.8038884655913 23.3280354123387 32.7903401012493
"FBgn0032475" 10.9301519764283 9.1704169560179 12.0037270859697 2.34431832132933 5.84741814006624 6.23535613424862 13.9103261935357 10.3706667584353 15.280466516614 19.5488150245861 13.6500775866226 18.9172474969252 10.9804978044665 11.660931779983 12.1372196558838 17.45006884679 20.3646811736351 21.7657351856214 49.3444641683268
"FBgn0039350" 17.1413771094412 9.88760874179405 17.3460230904212 1.5227163627957 2.59397557306637 4.80674442560775 21.8961409068048 13.8228634983843 22.5640172308383 18.815335621813 17.1491898021912 14.5165816966625 21.4624558628871 12.5925291849562 17.852680170395 19.1814821669555 16.4315074196759 20.452294424007 125.768357824417
"FBgn0086898" 5.74127825138771 3.76888982267292 6.55450145436603 0 0.113012672115909 0.231958264630687 2.26069977080706 1.34463594904085 2.56179966975458 3.4496464035821 2.94748269609681 3.5676937163478 3.40290281787687 3.38465501749074 5.20343921326905 2.89564669132891 2.76618250994296 2.69251428142923 5.59893467981741
"FBgn0086895" 3.39556528421891 3.70392321912259 4.11690740548168 1.54359681831897 3.01147280722265 1.19397218607306 4.58262373042931 3.98463187307501 5.19103443829836 4.78792819355206 5.73564834236105 4.19629720770186 4.60760528128284 4.841510848475 4.44230641304124 5.5064194889014 5.94458320517977 4.07811535167947 17.1947780060872
"FBgn0003048" 4.97470165960437 4.59216686869157 6.14469368636964 3.24897686903403 3.959489155703 2.13169493194017 14.1391684674107 6.94428239855718 12.2935434657727 13.8614741514189 8.38955417390913 10.7226246755346 8.38840328742254 10.5660369440178 9.903453345548 9.84777892958215 8.1691512649984 6.54383923254988 10.1070325628083
"FBgn0003511" 5.6556341761959 9.10088268303252 5.30677776333312 3.91792071998569 3.78863537274923 4.21823381906508 4.22173519881504 5.40232902731763 5.16087086834553 3.29765499132172 4.86403338126061 3.40391906864222 5.47925269200648 4.53837872191056 4.08607033632414 5.98322284136231 6.03155717512955 5.0295564646763 33.0257655582135
